UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature difference [K],Mechanical power [kW],Torque_I_Alarm,Torque_MR,Torque_MR_Alarm,Torque_SPC_Alarm,Power_I_Alarm,Power_MR,Power_MR_Alarm,Power_SPC_Alarm,TempDiff_I_Alarm,TempDiff_MR,TempDiff_MR_Alarm,TempDiff_SPC_Alarm,SPC_Alarm_Count,SPC_Alarm_Count_Primary,RPM_I_Alarm,RPM_MR,RPM_MR_Alarm,RPM_SPC_Alarm,Mechanical_SPC_Alarm_Count,Mechanical_SPC_Any
3164,L50343,L,300.4,309.8,1549,38.9,150,0,0,0,0,0,0,9.400000000000034,6.310004036465731,0,1.1000000000000014,0,0,0,0.11059453338187186,0,0,1,5.861977570020827e-14,0,1,1,0,0,69.0,0,0,0,0
3165,L50344,L,300.4,309.7,1685,31.3,152,0,0,0,0,0,0,9.300000000000011,5.522972244888416,0,7.599999999999998,0,0,0,0.7870317915773146,0,0,1,0.10000000000002274,0,1,1,0,0,136.0,0,0,0,0
3166,L50345,L,300.4,309.6,1536,34.5,154,0,0,0,0,0,0,9.200000000000044,5.54930926330101,0,3.1999999999999993,0,0,0,0.02633701841259395,0,0,1,0.09999999999996767,0,1,1,0,0,149.0,0,0,0,0
3167,M18026,M,300.4,309.7,1539,37.7,156,0,0,0,0,0,0,9.300000000000011,6.075871607969197,0,3.200000000000003,0,0,0,0.5265623446681866,0,0,1,0.09999999999996767,0,1,1,0,0,3.0,0,0,0,0
3168,L50347,L,300.4,309.7,1384,45.1,159,0,0,0,0,0,0,9.300000000000011,6.536439562960971,0,7.399999999999999,0,0,0,0.46056795499177383,0,0,1,0.0,0,1,1,0,0,155.0,0,0,0,0
3169,M18028,M,300.4,309.6,1614,30.3,161,0,0,0,0,0,0,9.200000000000044,5.121235848322865,0,14.8,0,0,0,1.415203714638106,0,0,1,0.09999999999996767,0,1,1,0,0,230.0,0,0,0,0
3170,M18029,M,300.4,309.6,1675,35.5,164,0,0,0,0,0,0,9.200000000000044,6.2268984388027695,0,5.199999999999999,0,0,0,1.1056625904799047,0,0,1,0.0,0,1,1,0,0,61.0,0,0,0,0
3171,M18030,M,300.4,309.7,1685,32.3,167,0,0,0,0,0,0,9.300000000000011,5.699425032265042,0,3.200000000000003,0,0,0,0.5274734065377276,0,0,1,0.09999999999996767,0,1,1,0,0,10.0,0,0,0,0
3172,L50351,L,300.4,309.6,1386,56.9,170,0,0,0,0,0,0,9.200000000000044,8.258555935903775,0,24.6,0,0,0,2.5591309036387333,0,0,1,0.09999999999996767,0,1,1,0,0,299.0,0,0,0,0
3173,M18032,M,300.3,309.6,1488,41.3,172,0,0,0,0,0,0,9.300000000000011,6.435489719025618,0,15.600000000000001,0,0,0,1.823066216878157,0,0,1,0.09999999999996767,0,1,1,0,0,102.0,0,0,0,0
3174,L50353,L,300.3,309.6,1624,32.6,175,0,0,0,0,0,0,9.300000000000011,5.544115163447076,0,8.699999999999996,0,0,0,0.8913745555785422,0,0,1,0.0,0,1,1,0,0,136.0,0,0,0,0
3175,L50354,L,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,9.300000000000011,5.797285643424365,0,2.0,0,0,0,0.2531704799772889,0,0,1,0.0,0,1,1,0,0,24.0,0,0,0,0
3176,L50355,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,9.300000000000011,6.871668443050027,0,10.100000000000001,0,0,0,1.0743827996256625,0,0,1,0.0,0,1,1,0,0,132.0,0,0,0,0
3177,L50356,L,300.3,309.6,1435,45.4,181,0,0,0,0,0,0,9.300000000000011,6.8223873262907135,0,0.6999999999999957,0,0,0,0.0492811167593139,0,0,1,0.0,0,1,1,0,0,33.0,0,0,0,0
3178,M18037,M,300.2,309.5,1564,33.4,183,0,0,0,0,0,0,9.300000000000011,5.470308680038739,0,12.0,0,0,0,1.3520786462519743,0,0,1,0.0,0,1,1,0,0,129.0,0,0,0,0
3179,M18038,M,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,9.199999999999989,7.459648924095893,0,20.200000000000003,0,0,0,1.9893402440571535,0,0,1,0.10000000000002274,0,1,1,0,0,235.0,0,0,0,0
3180,L50359,L,300.1,309.3,1570,36.8,189,0,0,0,0,0,0,9.199999999999989,6.050288571793462,0,16.800000000000004,0,0,0,1.4093603523024312,0,0,1,0.0,0,1,1,0,0,241.0,0,0,0,0
3181,M18040,M,300.2,309.4,1433,48.8,191,0,0,0,0,0,0,9.199999999999989,7.323094363419854,0,12.0,0,0,0,1.2728057916263928,0,0,1,0.0,0,1,1,0,0,137.0,0,0,0,0
3182,L50361,L,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,9.199999999999989,5.916561444505657,0,11.799999999999997,0,0,0,1.4065329189141975,0,0,1,0.0,0,1,1,0,0,94.0,0,0,0,0
3183,M18042,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,9.199999999999989,7.600863513874753,0,13.299999999999997,0,0,0,1.684302069369096,0,0,1,0.0,0,1,1,0,0,84.0,0,0,0,0
3184,L50363,L,300.1,309.3,1616,32.0,199,0,0,0,0,0,0,9.199999999999989,5.415267976747845,0,18.299999999999997,0,0,0,2.1855955371269076,0,0,1,0.0,0,1,1,0,0,173.0,0,0,0,0
3185,L50364,L,300.1,309.3,1654,31.0,201,0,0,0,0,0,0,9.199999999999989,5.369400724005435,0,1.0,0,0,0,0.045867252742410436,0,0,1,0.0,0,1,1,0,0,38.0,0,0,0,0
3186,L50365,L,300.1,309.3,1685,27.1,203,0,0,0,0,0,0,9.199999999999989,4.781870537906583,0,3.8999999999999986,0,0,0,0.587530186098852,0,0,1,0.0,0,1,1,0,0,31.0,0,0,0,0
3187,M18046,M,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,9.199999999999989,7.440631816566161,0,21.699999999999996,0,0,0,2.6587612786595782,0,0,1,0.0,0,1,1,0,0,229.0,0,0,0,0
3188,M18047,M,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,9.199999999999989,5.1004385049561005,0,20.999999999999996,0,0,0,2.3401933116100606,0,0,1,0.0,0,1,1,0,0,296.0,0,0,0,0
3189,M18048,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,9.099999999999966,7.679937400965607,0,23.2,0,0,0,2.5794988960095067,0,0,1,0.10000000000002274,0,1,1,0,0,314.0,0,0,0,0
3190,L50369,L,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,9.0,5.473565464422962,0,17.299999999999997,0,0,0,2.206371936542645,0,0,1,0.0999999999999659,0,1,1,0,0,113.0,0,0,0,0
3191,L50370,L,300.1,309.2,1599,30.1,216,0,0,0,0,0,0,9.099999999999966,5.040151341933713,0,3.6000000000000014,0,0,0,0.43341412248924893,0,0,1,0.0999999999999659,0,1,1,0,0,48.0,0,0,0,0
3192,M18051,M,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,9.099999999999966,6.11232455472635,0,3.6000000000000014,0,0,0,1.072173212792637,0,0,1,0.0,0,1,1,0,0,133.0,0,0,0,0
3193,M18052,M,300.1,309.2,1418,39.8,221,0,0,0,0,0,0,9.099999999999966,5.910005987835166,0,6.099999999999994,0,0,0,0.20231856689118466,0,0,1,0.0,0,1,1,0,0,314.0,0,0,0,0
3194,L50373,L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,9.100000000000025,6.528700773057629,0,4.700000000000003,0,0,0,0.6186947852224636,0,0,1,5.861977570020827e-14,0,1,1,0,0,17.0,0,0,0,0
3195,L50374,L,300.0,309.0,1454,51.7,2,0,0,0,0,0,0,9.0,7.871972487904041,0,7.200000000000003,0,0,0,1.343271714846412,0,0,1,0.10000000000002451,0,1,1,0,0,53.0,0,0,0,0
3196,M18055,M,300.0,309.2,1635,32.4,4,0,0,0,0,0,0,9.199999999999989,5.547424307708857,0,19.300000000000004,0,0,0,2.324548180195184,0,0,1,0.19999999999998863,1,1,1,0,0,181.0,0,0,0,0
3197,L50376,L,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,9.100000000000025,6.283886929538888,0,7.899999999999999,0,0,0,0.7364626218300314,0,0,1,0.09999999999996412,0,1,1,0,0,146.0,0,0,0,0
3198,L50377,L,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,9.100000000000025,6.228626314762244,0,0.30000000000000426,0,0,0,0.055260614776644346,0,0,1,0.0,0,1,1,0,0,24.0,0,0,0,0
3199,M18058,M,300.0,309.1,1463,45.7,11,0,0,0,0,0,0,9.100000000000025,7.001468579520846,0,5.100000000000001,0,0,0,0.7728422647586015,0,0,1,0.0,0,1,1,0,0,2.0,0,0,0,0
3200,H32613,H,300.1,309.1,1560,35.4,14,0,0,0,0,0,0,9.0,5.78304375672809,0,10.300000000000004,0,0,0,1.2184248227927554,0,0,1,0.10000000000002451,0,1,1,0,0,97.0,0,0,0,0
3201,M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,9.099999999999966,6.760456063112947,0,9.0,0,0,0,0.9774123063848572,0,0,1,0.0999999999999659,0,1,1,0,0,106.0,0,0,0,0
3202,L50381,L,300.2,309.1,1479,47.0,22,0,0,0,0,0,0,8.900000000000034,7.27938433763291,0,2.6000000000000014,0,0,0,0.518928274519963,0,0,1,0.1999999999999318,1,1,1,0,0,25.0,0,0,0,0
3203,L50382,L,300.2,309.2,1430,43.4,24,0,0,0,0,0,0,9.0,6.499117442236325,0,3.6000000000000014,0,0,0,0.7802668953965854,0,0,1,0.0999999999999659,0,1,1,0,0,49.0,0,0,0,0
3204,M18063,M,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,9.0,6.10034461474066,0,5.399999999999999,0,0,0,0.398772827495665,0,0,1,0.0,0,1,1,0,0,103.0,0,0,0,0
3205,L50384,L,300.1,309.0,1404,54.8,29,0,0,0,0,0,0,8.899999999999977,8.057054183102526,0,16.799999999999997,0,0,0,1.956709568361866,0,0,1,0.10000000000002274,0,1,1,0,0,129.0,0,0,0,0
3206,M18065,M,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,8.799999999999955,6.22487734752896,0,16.4,0,0,0,1.8321768355735664,0,0,1,0.10000000000002274,0,1,1,0,0,144.0,0,0,0,0
3207,M18066,M,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,8.899999999999977,5.570672093345421,0,5.399999999999999,0,0,0,0.6542052541835384,0,0,1,0.10000000000002274,0,1,1,0,0,64.0,0,0,0,0
3208,M18067,M,300.2,309.0,1642,31.2,37,0,0,0,0,0,0,8.800000000000011,5.364834942682219,0,1.8000000000000007,0,0,0,0.20583715066320263,0,0,1,0.0999999999999659,0,1,1,0,0,30.0,0,0,0,0
3209,M18068,M,300.2,309.1,1406,42.2,40,0,0,0,0,0,0,8.900000000000034,6.213358174465798,0,11.000000000000004,0,0,0,0.8485232317835791,0,0,1,0.10000000000002274,0,1,1,0,0,236.0,0,0,0,0
3210,L50389,L,300.3,309.2,1587,31.4,43,0,0,0,0,0,0,8.899999999999977,5.218373893171861,0,10.800000000000004,0,0,0,0.9949842812939371,0,0,1,5.684341886080802e-14,0,1,1,0,0,181.0,0,0,0,0
3211,M18070,M,300.3,309.2,1364,47.6,45,0,0,0,0,0,0,8.899999999999977,6.799076708801078,0,16.200000000000003,0,0,0,1.580702815629217,0,0,1,0.0,0,1,1,0,0,223.0,0,0,0,0
3212,L50391,L,300.3,309.2,1462,51.4,48,0,0,0,0,0,0,8.899999999999977,7.869354494026049,0,3.799999999999997,0,0,0,1.0702777852249712,0,0,1,0.0,0,1,1,0,0,98.0,0,0,0,0
3213,L50392,L,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,8.899999999999977,5.594925188631134,0,19.0,0,0,0,2.274429305394915,0,0,1,0.0,0,1,1,0,0,187.0,0,0,0,0
3214,L50393,L,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,8.800000000000011,5.320601318119674,0,3.3999999999999986,0,0,0,0.2743238705114601,0,0,1,0.0999999999999659,0,1,1,0,0,103.0,0,0,0,0
3215,H32628,H,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,8.900000000000034,7.484865441128705,0,22.200000000000003,0,0,0,2.1642641230090316,0,0,1,0.10000000000002274,0,1,1,0,0,356.0,0,0,0,0
3216,M18075,M,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,8.899999999999977,3.719404846413541,0,34.900000000000006,0,0,0,3.7654605947151643,0,0,1,5.684341886080802e-14,0,1,1,0,1,783.0,1,1,1,1
3217,L50396,L,300.5,309.5,1653,27.6,62,0,0,0,0,0,0,9.0,4.777608443873215,0,11.3,0,0,0,1.0582035974596744,0,0,1,0.10000000000002274,0,1,1,0,0,526.0,0,0,0,0
3218,L50397,L,300.6,309.5,2025,21.4,64,0,0,0,0,0,0,8.899999999999977,4.538030588110456,0,6.200000000000003,0,0,0,0.23957785576275903,0,0,1,0.10000000000002274,0,1,1,0,0,372.0,0,0,0,0
3219,L50398,L,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,9.0,8.004107874914029,0,32.2,0,0,0,3.4660772868035723,0,0,1,0.10000000000002274,0,1,1,0,0,599.0,0,0,0,0
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,9.0,6.043921610682188,0,15.200000000000003,0,0,0,1.960186264231841,0,0,1,0.0,0,1,1,0,0,77.0,0,0,0,0
3221,M18080,M,300.7,309.6,1525,36.5,71,0,0,0,0,0,0,8.900000000000034,5.828963369348062,0,1.8999999999999986,0,0,0,0.21495824133412533,0,0,1,0.0999999999999659,0,1,1,0,0,22.0,0,0,0,0
3222,L50401,L,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,9.0,7.316695986382044,0,12.600000000000001,0,0,0,1.4877326170339815,0,0,1,0.0999999999999659,0,1,1,0,0,102.0,0,0,0,0
3223,M18082,M,300.7,309.7,1435,44.7,76,0,0,0,0,0,0,9.0,6.7171963322730175,0,4.399999999999999,0,0,0,0.5994996541090263,0,0,1,0.0,0,1,1,0,0,12.0,0,0,0,0
3224,H32637,H,300.6,309.5,1495,36.5,79,0,0,0,0,0,0,8.899999999999977,5.714295237492034,0,8.200000000000003,0,0,0,1.0029010947809835,0,0,1,0.10000000000002274,0,1,1,0,0,60.0,0,0,0,0
3225,M18084,M,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,8.899999999999977,5.511044664780287,0,2.700000000000003,0,0,0,0.20325057271174707,0,0,1,0.0,0,1,1,0,0,62.0,0,0,0,0
3226,L50405,L,300.6,309.4,1474,40.7,87,0,0,0,0,0,0,8.799999999999955,6.282326605187606,0,6.900000000000006,0,0,0,0.7712819404073192,0,0,1,0.10000000000002274,0,1,1,0,0,83.0,0,0,0,0
3227,L50406,L,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,8.800000000000011,7.057064297513872,0,5.299999999999997,0,0,0,0.7747376923262657,0,0,1,5.684341886080802e-14,0,1,1,0,0,9.0,0,0,0,0
3228,M18087,M,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,8.800000000000011,5.807349211891364,0,11.100000000000001,0,0,0,1.2497150856225074,0,0,1,0.0,0,1,1,0,0,124.0,0,0,0,0
3229,L50408,L,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,8.800000000000011,7.228804695910113,0,11.899999999999999,0,0,0,1.4214554840187485,0,0,1,0.0,0,1,1,0,0,114.0,0,0,0,0
3230,L50409,L,300.6,309.4,1442,43.2,96,0,0,0,0,0,0,8.799999999999955,6.523454313326133,0,3.5999999999999943,0,0,0,0.7053503825839798,0,0,1,5.684341886080802e-14,0,1,1,0,0,33.0,0,0,0,0
3231,L50410,L,300.6,309.4,1556,36.0,98,0,0,0,0,0,0,8.799999999999955,5.865981802782861,0,7.200000000000003,0,0,0,0.6574725105432719,0,0,1,0.0,0,1,1,0,0,114.0,0,0,0,0
3232,L50411,L,300.7,309.3,1425,45.3,100,0,0,0,0,0,0,8.600000000000023,6.7599219923618366,0,9.299999999999997,0,0,0,0.8939401895789754,0,0,1,0.1999999999999318,1,1,1,0,0,131.0,0,0,0,0
3233,L50412,L,300.7,309.3,1580,38.3,102,0,0,0,0,0,0,8.600000000000023,6.337011261311091,0,7.0,0,0,0,0.42291073105074517,0,0,1,0.0,0,1,1,0,0,155.0,0,0,0,0
3234,H32647,H,300.8,309.4,1474,40.7,104,0,0,0,0,0,0,8.599999999999966,6.282326605187606,0,2.4000000000000057,0,0,0,0.054684656123485276,0,0,1,5.684341886080802e-14,0,1,1,0,0,106.0,0,0,0,0
3235,L50414,L,300.8,309.4,1489,38.4,109,0,0,0,0,0,0,8.599999999999966,5.987624270329858,0,2.3000000000000043,0,0,0,0.29470233485774777,0,0,1,0.0,0,1,1,0,0,15.0,0,0,0,0
3236,L50415,L,300.8,309.4,1946,20.5,111,0,0,0,0,0,0,8.599999999999966,4.177585190988587,0,17.9,0,0,0,1.810039079341271,0,0,1,0.0,0,1,1,0,0,457.0,0,0,0,0
3237,M18096,M,300.8,309.4,1342,62.4,113,1,0,1,0,0,0,8.599999999999966,8.769316069524406,0,41.9,1,1,0,4.591730878535818,1,1,1,0.0,0,1,3,2,0,604.0,1,1,3,1
3238,M18097,M,300.9,309.5,1758,26.8,116,0,0,0,0,0,0,8.600000000000023,4.933808430609699,0,35.599999999999994,0,0,0,3.8355076389147067,0,0,1,5.684341886080802e-14,0,1,1,0,0,416.0,0,0,0,0
3239,M18098,M,300.9,309.4,1724,25.6,119,0,0,0,0,0,0,8.5,4.621743560353113,0,1.1999999999999993,0,0,0,0.31206487025658625,0,0,1,0.10000000000002274,0,1,1,0,0,34.0,0,0,0,0
3240,L50419,L,301.0,309.5,1430,48.5,122,0,0,0,0,0,0,8.5,7.262838616324003,0,22.9,0,0,0,2.64109505597089,0,0,1,0.0,0,1,1,0,0,294.0,0,0,0,0
3241,L50420,L,300.9,309.5,1612,35.2,124,0,0,0,0,0,0,8.600000000000023,5.942050232901782,0,13.299999999999997,0,0,0,1.3207883834222205,0,0,1,0.10000000000002274,0,1,1,0,0,182.0,0,0,0,0
3242,H32655,H,300.9,309.5,1469,43.4,126,0,0,0,0,0,0,8.600000000000023,6.676366099751861,0,8.199999999999996,0,0,0,0.7343158668500784,0,0,1,0.0,0,1,1,0,0,143.0,0,0,0,0
3243,L50422,L,300.9,309.6,1384,42.4,131,0,0,0,0,0,0,8.700000000000045,6.145122782029826,0,1.0,0,0,0,0.5312433177220344,0,0,1,0.10000000000002274,0,1,1,0,0,85.0,0,0,0,0
3244,L50423,L,301.0,309.6,1724,28.1,133,0,0,0,0,0,0,8.600000000000023,5.073085704918846,0,14.299999999999997,0,0,0,1.0720370771109806,0,0,1,0.10000000000002274,0,1,1,0,0,340.0,0,0,0,0
3245,M18104,M,301.0,309.6,1397,48.0,135,0,0,0,0,0,0,8.600000000000023,7.022087899303906,0,19.9,0,0,0,1.9490021943850602,0,0,1,0.0,0,1,1,0,0,327.0,0,0,0,0
3246,M18105,M,301.0,309.6,1588,32.7,138,0,0,0,0,0,0,8.600000000000023,5.437845555951645,0,15.299999999999997,0,0,0,1.584242343352261,0,0,1,0.0,0,1,1,0,0,191.0,0,0,0,0
3247,L50426,L,301.0,309.7,1468,42.0,141,0,0,0,0,0,0,8.699999999999989,6.456601221657743,0,9.299999999999997,0,0,0,1.0187556657060979,0,0,1,0.0999999999999659,0,1,1,0,0,120.0,0,0,0,0
3248,M18107,M,301.0,309.8,1594,31.1,143,0,0,0,0,0,0,8.800000000000011,5.191314308448942,0,10.899999999999999,0,0,0,1.2652869132088007,0,0,1,0.10000000000002274,0,1,1,0,0,126.0,0,0,0,0
3249,M18108,M,301.0,309.7,1511,39.3,146,0,0,0,0,0,0,8.699999999999989,6.218499914442171,0,8.199999999999996,0,0,0,1.0271856059932292,0,0,1,0.10000000000002274,0,1,1,0,0,83.0,0,0,0,0
3250,L50429,L,301.1,309.8,1493,38.9,149,0,0,0,0,0,0,8.699999999999989,6.081882521913064,0,0.3999999999999986,0,0,0,0.1366173925291072,0,0,1,0.0,0,1,1,0,0,18.0,0,0,0,0
3251,H32664,H,301.2,309.8,1709,27.0,151,0,0,0,0,0,0,8.600000000000023,4.832083660486461,0,11.899999999999999,0,0,0,1.2497988614266031,0,0,1,0.0999999999999659,0,1,1,0,0,216.0,0,0,0,0
3252,L50431,L,301.1,309.6,1501,36.1,156,0,0,0,0,0,0,8.5,5.674355122889396,0,9.100000000000001,0,0,0,0.8422714624029348,0,0,1,0.10000000000002274,0,1,1,0,0,208.0,0,0,0,0
3253,L50432,L,301.1,309.7,1668,30.8,158,0,0,0,0,0,0,8.599999999999966,5.379914587419449,0,5.300000000000001,0,0,0,0.2944405354699464,0,0,1,0.0999999999999659,0,1,1,0,0,167.0,0,0,0,0
3254,L50433,L,301.1,309.6,1502,48.9,160,0,0,0,0,0,0,8.5,7.6914356300777476,0,18.099999999999998,0,0,0,2.311521042658298,0,0,1,0.0999999999999659,0,1,1,0,0,166.0,0,0,0,0
3255,M18114,M,301.0,309.7,1288,58.4,162,0,0,0,0,0,0,8.699999999999989,7.876936204296712,0,9.5,0,0,0,0.18550057421896415,0,0,1,0.19999999999998863,1,1,1,0,0,214.0,0,0,0,0
3256,L50435,L,301.0,309.7,1491,42.9,165,0,0,0,0,0,0,8.699999999999989,6.698283944498407,0,15.5,0,0,0,1.1786522597983051,0,0,1,0.0,0,1,1,0,0,203.0,0,0,0,0
3257,L50436,L,301.1,309.8,1519,39.6,167,0,0,0,0,0,0,8.699999999999989,6.299144597859822,0,3.299999999999997,0,0,0,0.3991393466385844,0,0,1,0.0,0,1,1,0,0,28.0,0,0,0,0
3258,L50437,L,301.2,309.9,1984,19.7,169,0,0,0,0,0,0,8.699999999999989,4.092950684900877,0,19.900000000000002,0,0,0,2.2061939129589447,0,0,1,0.0,0,1,1,0,0,465.0,0,0,0,0
3259,L50438,L,301.2,309.9,1643,32.9,171,0,0,0,0,0,0,8.699999999999989,5.660594947066673,0,13.2,0,0,0,1.5676442621657953,0,0,1,0.0,0,1,1,0,0,341.0,0,0,0,0
3260,M18119,M,301.2,310.0,1625,31.6,173,0,0,0,0,0,0,8.800000000000011,5.3773594253945305,0,1.2999999999999972,0,0,0,0.2832355216721423,0,0,1,0.10000000000002274,0,1,1,0,0,18.0,0,0,0,0
3261,M18120,M,301.3,310.0,2068,17.8,176,0,0,0,0,0,0,8.699999999999989,3.854776073856724,0,13.8,0,0,0,1.5225833515378064,0,0,1,0.10000000000002274,0,1,1,0,1,443.0,0,1,1,1
3262,H32675,H,301.3,310.1,1469,39.7,179,0,0,0,0,0,0,8.800000000000011,6.107182814749975,0,21.900000000000002,0,0,0,2.252406740893251,0,0,1,0.10000000000002274,0,1,1,0,0,599.0,0,0,0,0
3263,L50442,L,301.3,310.1,1558,36.3,184,0,0,0,0,0,0,8.800000000000011,5.922467638694406,0,3.4000000000000057,0,0,0,0.18471517605556897,0,0,1,0.0,0,1,1,0,0,89.0,0,0,0,0
3264,L50443,L,301.3,310.0,1344,54.8,186,0,0,0,0,0,0,8.699999999999989,7.712735628269085,0,18.5,0,0,0,1.7902679895746791,0,0,1,0.10000000000002274,0,1,1,0,0,214.0,0,0,0,0
3265,H32678,H,301.3,310.1,1455,44.1,188,0,0,0,0,0,0,8.800000000000011,6.7193954471305295,0,10.699999999999996,0,0,0,0.9933401811385556,0,0,1,0.10000000000002274,0,1,1,0,0,111.0,0,0,0,0
3266,L50445,L,301.3,310.1,1355,53.6,193,0,0,0,0,0,0,8.800000000000011,7.60558637483065,0,9.5,0,0,0,0.8861909277001203,0,0,1,0.0,0,1,1,0,0,100.0,0,0,0,0
3267,L50446,L,301.3,310.1,1269,56.8,195,1,0,0,0,1,0,8.800000000000011,7.548116173220979,0,3.1999999999999957,0,0,0,0.057470201609670646,0,0,1,0.0,0,1,1,0,0,86.0,0,0,0,0
3268,L50447,L,301.3,310.0,1550,41.5,197,0,0,0,0,0,0,8.699999999999989,6.736098248072115,0,15.299999999999997,0,0,0,0.8120179251488642,0,0,1,0.10000000000002274,0,1,1,0,0,281.0,0,0,0,0
3269,M18128,M,301.3,310.1,1525,37.8,199,0,0,0,0,0,0,8.800000000000011,6.036570283872787,0,3.700000000000003,0,0,0,0.6995279641993282,0,0,1,0.10000000000002274,0,1,1,0,0,25.0,0,0,0,0
3270,M18129,M,301.3,310.0,1696,32.4,202,0,0,0,0,0,0,8.699999999999989,5.754392431727351,0,5.399999999999999,0,0,0,0.2821778521454359,0,0,1,0.10000000000002274,0,1,1,0,0,171.0,0,0,0,0
3271,L50450,L,301.4,310.1,1937,21.8,205,0,0,0,0,0,0,8.700000000000045,4.4219592115358255,0,10.599999999999998,0,0,0,1.3324332201915254,0,0,1,5.684341886080802e-14,0,1,1,0,0,241.0,0,0,0,0
3272,M18131,M,301.4,310.0,1689,32.1,207,0,0,0,0,0,0,8.600000000000023,5.677580491347082,0,10.3,0,0,0,1.2556212798112565,0,0,1,0.10000000000002274,0,1,1,0,0,248.0,0,0,0,0
3273,M18132,M,301.3,310.0,1593,30.8,210,0,0,0,0,0,0,8.699999999999989,5.138011953093035,0,1.3000000000000007,0,0,0,0.5395685382540467,0,0,1,0.0999999999999659,0,1,1,0,0,96.0,0,0,0,0
3274,M18133,M,301.3,309.9,1565,36.0,213,0,0,0,0,0,0,8.599999999999966,5.899911003441631,0,5.199999999999999,0,0,0,0.7618990503485961,0,0,1,0.10000000000002274,0,1,1,0,0,28.0,0,0,0,0
3275,L50454,L,301.3,310.0,1665,31.4,0,0,0,0,0,0,0,8.699999999999989,5.474853517410932,0,4.600000000000001,0,0,0,0.42505748603069904,0,0,1,0.10000000000002274,0,1,1,0,0,100.0,0,0,0,0
3276,H32689,H,301.3,310.0,1532,36.3,2,0,0,0,0,0,0,8.699999999999989,5.823633133812471,0,4.899999999999999,0,0,0,0.3487796164015391,0,0,1,0.0,0,1,1,0,0,133.0,0,0,0,0
3277,L50456,L,301.3,310.0,1438,40.9,7,0,0,0,0,0,0,8.699999999999989,6.159008621558693,0,4.600000000000001,0,0,0,0.33537548774622206,0,0,1,0.0,0,1,1,0,0,94.0,0,0,0,0
3278,L50457,L,301.3,310.1,1531,41.6,9,0,0,0,0,0,0,8.800000000000011,6.669559315669083,0,0.7000000000000028,0,0,0,0.5105506941103899,0,0,1,0.10000000000002274,0,1,1,0,0,93.0,0,0,0,0
3279,L50458,L,301.3,310.0,1506,40.8,11,0,0,0,0,0,0,8.699999999999989,6.43448440937647,0,0.8000000000000043,0,0,0,0.2350749062926134,0,0,1,0.10000000000002274,0,1,1,0,0,25.0,0,0,0,0
3280,L50459,L,301.2,309.9,1382,52.4,13,0,0,0,0,0,0,8.699999999999989,7.583469562549377,0,11.600000000000001,0,0,0,1.148985153172907,0,0,1,0.0,0,1,1,0,0,124.0,0,0,0,0
3281,M18140,M,301.2,309.9,1456,50.8,15,0,0,0,0,0,0,8.699999999999989,7.74557574347461,0,1.6000000000000014,0,0,0,0.16210618092523355,0,0,1,0.0,0,1,1,0,0,74.0,0,0,0,0
3282,M18141,M,301.2,310.0,1445,45.6,18,0,0,0,0,0,0,8.800000000000011,6.900194104344623,0,5.199999999999996,0,0,0,0.8453816391299878,0,0,1,0.10000000000002274,0,1,1,0,0,11.0,0,0,0,0
3283,L50462,L,301.2,309.9,1515,40.9,21,0,0,0,0,0,0,8.699999999999989,6.488802546357039,0,4.700000000000003,0,0,0,0.4113915579875833,0,0,1,0.10000000000002274,0,1,1,0,0,70.0,0,0,0,0
3284,L50463,L,301.2,309.9,1449,45.5,23,0,0,0,0,0,0,8.699999999999989,6.904121095161608,0,4.600000000000001,0,0,0,0.415318548804569,0,0,1,0.0,0,1,1,0,0,66.0,0,0,0,0
