UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature difference [K],Mechanical power [kW]
4961,L52140,L,303.9,312.7,1339,62.3,156,0,0,0,0,0,0,8.800000000000011,8.73569055615548
4962,L52141,L,303.9,312.7,1800,24.3,158,0,0,0,0,0,0,8.800000000000011,4.580442088933919
4963,M19822,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0,8.699999999999989,7.8065645288563
4964,L52143,L,303.9,312.7,1789,24.4,163,0,0,0,0,0,0,8.800000000000011,4.57118486258134
4965,L52144,L,303.9,312.7,1602,33.9,165,0,0,0,0,0,0,8.800000000000011,5.687099517087457
4966,M19825,M,303.8,312.7,1364,49.3,167,0,0,0,0,0,0,8.899999999999977,7.041900876972544
4967,L52146,L,303.8,312.6,1793,28.1,170,0,0,0,0,0,0,8.800000000000011,5.276126838120354
4968,L52147,L,303.9,312.6,1426,53.4,172,0,0,0,0,0,0,8.700000000000045,7.974241800753899
4969,M19828,M,303.9,312.7,1485,43.3,174,0,0,0,0,0,0,8.800000000000011,6.733532614071683
4970,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0,8.800000000000011,6.144452575597062
4971,L52150,L,303.8,312.6,1565,36.0,179,0,0,0,0,0,0,8.800000000000011,5.899911003441631
4972,L52151,L,303.8,312.7,1838,27.8,181,0,0,0,0,0,0,8.899999999999977,5.3508024954961835
4973,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0,8.800000000000011,4.722222165390426
4974,L52153,L,303.8,312.7,1461,38.2,188,0,0,0,0,0,0,8.899999999999977,5.844430477179237
4975,L52154,L,303.8,312.7,1414,41.7,190,0,0,0,0,0,0,8.899999999999977,6.174674696924596
4976,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0,9.0,6.794531871428885
4977,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0,9.0,8.08344356139268
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,9.0,7.224825345215566
4979,L52158,L,303.6,312.7,1429,47.7,198,0,0,0,0,0,0,9.099999999999966,7.1380440841479045
4980,M19839,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0,9.0,6.127739302679963
4981,M19840,M,303.7,312.8,1685,31.8,203,0,0,0,0,0,0,9.100000000000023,5.611198638576728
4982,M19841,M,303.7,312.8,1558,37.7,206,0,0,0,0,0,0,9.100000000000023,6.150882368561409
4983,L52162,L,303.7,313.0,1811,24.3,209,0,0,0,0,0,0,9.300000000000011,4.608433679477404
4984,L52163,L,303.8,313.1,1869,25.8,211,0,0,0,0,0,0,9.300000000000011,5.049607535821019
4985,L52164,L,303.8,313.1,1256,58.7,213,1,0,0,0,1,0,9.300000000000011,7.72069432965818
4986,M19845,M,303.8,313.0,1789,23.5,215,0,0,0,0,0,0,9.199999999999989,4.402575584863177
4987,L52166,L,303.7,312.9,1502,40.5,0,0,0,0,0,0,0,9.199999999999989,6.370207423684024
4988,M19847,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0,9.300000000000011,7.422871346097867
4989,L52168,L,303.8,313.1,2497,13.0,5,1,0,0,1,0,0,9.300000000000011,3.399307970939276
4990,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0,9.300000000000011,5.870861743371438
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0,9.300000000000011,6.783169777998401
4992,M19851,M,303.9,313.0,1475,41.0,11,0,0,0,0,0,0,9.100000000000023,6.332927190861423
4993,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0,9.099999999999966,5.699456448191579
4994,L52173,L,303.8,312.9,1819,23.7,16,0,0,0,0,0,0,9.099999999999966,4.514500059135068
4995,M19854,M,303.5,312.6,1642,29.4,18,0,0,0,0,0,0,9.100000000000023,5.055325234450551
4996,L52175,L,303.6,312.6,1540,39.8,21,0,0,0,0,0,0,9.0,6.418483230794186
4997,M19856,M,303.6,312.8,1400,43.2,23,0,0,0,0,0,0,9.199999999999989,6.3334507896370225
4998,M19857,M,303.6,312.8,2659,11.4,26,1,0,0,1,0,0,9.199999999999989,3.174328049040199
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0,9.199999999999989,4.816061537953153
5000,M19859,M,303.7,312.9,1532,41.3,32,0,0,0,0,0,0,9.199999999999989,6.625786458029064
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0,9.100000000000023,4.527579556549514
5002,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0,9.099999999999966,4.006829158290471
5003,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0,9.100000000000023,5.40101561807606
5004,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0,9.100000000000023,7.71974137988659
5005,L52184,L,303.7,312.8,1364,46.3,44,0,0,0,0,0,0,9.100000000000023,6.613387639022897
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0,9.199999999999989,7.969047700899965
5007,M19866,M,303.7,312.8,1366,47.3,49,0,0,0,0,0,0,9.100000000000023,6.7661318738404335
5008,L52187,L,303.8,312.9,1442,48.3,52,0,0,0,0,0,0,9.099999999999966,7.293584336427136
5009,H34422,H,303.7,312.8,1488,42.8,54,0,0,0,0,0,0,9.100000000000023,6.669224212452699
5010,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0,9.100000000000023,6.491169212822744
5011,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0,9.100000000000023,6.18861289633102
5012,M19871,M,303.7,312.8,1634,33.8,63,0,0,0,0,0,0,9.100000000000023,5.7835882994547125
5013,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0,9.099999999999966,5.2838446840726725
5014,M19873,M,303.8,312.9,1594,35.2,69,0,0,0,0,0,0,9.099999999999966,5.875699796057966
5015,L52194,L,303.8,313.0,1452,38.6,72,0,0,0,0,0,0,9.199999999999989,5.869249059142595
5016,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,0,9.100000000000023,5.231338198855676
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0,9.100000000000023,7.003657222402846
5018,L52197,L,303.9,313.0,1483,45.0,78,0,0,0,0,0,0,9.100000000000023,6.988472857910495
5019,M19878,M,303.9,313.0,1620,36.6,80,0,0,0,0,0,0,9.100000000000023,6.209043720554868
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0,9.100000000000023,6.064006859714138
5021,L52200,L,304.1,313.1,1556,36.3,86,0,0,0,0,0,0,9.0,5.914864984472719
5022,L52201,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0,9.0,8.637809001045136
5023,L52202,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0,9.100000000000023,6.924949854454909
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0,9.0,5.690209693814513
5025,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0,9.200000000000045,4.977434680592549
5026,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0,9.200000000000045,6.601994129665878
5027,L52206,L,303.9,313.2,1481,40.0,100,0,0,0,0,0,0,9.300000000000011,6.203598293288644
5028,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0,9.300000000000011,7.39870202661625
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0,9.300000000000011,5.0013107847598315
5030,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0,9.300000000000011,6.7685823161102325
5031,M19890,M,303.9,313.1,1437,48.3,110,0,0,0,0,0,0,9.200000000000045,7.268294515565737
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0,9.199999999999989,7.1345569163024205
5033,M19892,M,304.0,313.1,1694,31.4,116,0,0,0,0,0,0,9.100000000000023,5.5702113264228945
5034,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0,9.100000000000023,8.336488377663827
5035,M19894,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0,9.200000000000045,6.516228650222878
5036,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0,9.199999999999989,6.37743308678728
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0,9.199999999999989,6.39282689078987
5038,M19897,M,304.1,313.2,1586,41.1,129,0,0,0,0,0,0,9.099999999999966,6.826115349572975
5039,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0,9.199999999999989,5.169176552216645
5040,H34453,H,304.1,313.3,1689,32.5,134,0,0,0,0,0,0,9.199999999999989,5.748329157905924
5041,H34454,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0,9.099999999999966,5.746559394044402
5042,L52221,L,304.0,313.2,1314,47.1,144,0,0,0,0,0,0,9.199999999999989,6.481042812502671
5043,L52222,L,304.1,313.2,1569,35.8,146,0,0,0,0,0,0,9.099999999999966,5.882129589022313
5044,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0,9.099999999999966,6.056906860317025
5045,L52224,L,304.1,313.2,1412,47.5,150,0,0,0,0,0,0,9.099999999999966,7.02355397587558
5046,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0,9.099999999999966,7.416148337819185
5047,M19906,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0,9.099999999999966,6.260565840073739
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,9.199999999999989,5.154725226010133
5049,H34462,H,304.0,313.2,1271,68.6,161,1,0,0,1,0,0,9.199999999999989,9.130578280736204
5050,H34463,H,304.0,313.1,1472,45.5,166,0,0,0,0,0,0,9.100000000000023,7.013710318894333
5051,H34464,H,304.0,313.0,1701,30.4,171,0,0,0,0,0,0,9.0,5.415100425139654
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0,9.100000000000023,6.183910979326149
5053,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0,9.100000000000023,7.263068999785267
5054,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0,9.099999999999966,5.438117827314955
5055,L52234,L,303.8,312.9,1619,35.7,182,0,0,0,0,0,0,9.099999999999966,6.052623822332632
5056,H34469,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0,9.099999999999966,6.580254308503037
5057,M19916,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0,9.0,8.01158486542957
5058,L52237,L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0,9.099999999999966,7.143280071903888
5059,L52238,L,303.9,312.9,1526,42.5,194,0,0,0,0,0,0,9.0,6.791599718285535
5060,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0,8.900000000000034,7.117812227458786
5061,L52240,L,304.0,312.8,1542,42.7,198,0,0,0,0,0,0,8.800000000000011,6.895104724245806
5062,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,1,0,8.899999999999977,8.920814139256015
5063,L52242,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0,8.899999999999977,7.411090373646906
5064,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0,8.899999999999977,7.295511179921338
5065,L52244,L,304.0,313.0,1407,42.1,5,0,0,0,0,0,0,9.0,6.20304327858651
5066,L52245,L,304.1,313.0,1566,37.2,7,0,0,0,0,0,0,8.899999999999977,6.100470278446805
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0,9.0,5.015552671456104
5068,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0,9.0,7.382533296425774
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0,9.0,6.289468492486765
5070,M19929,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0,9.0,7.037795862571855
5071,M19930,M,304.2,313.1,1608,31.1,20,0,0,0,0,0,0,8.900000000000034,5.236909289828041
5072,H34485,H,304.2,313.0,1442,40.9,23,0,0,0,0,0,0,8.800000000000011,6.176140773496271
5073,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,0,8.899999999999977,6.6792773089441875
5074,M19933,M,304.0,313.0,1454,46.8,30,0,0,0,0,0,0,9.0,7.12588612057851
5075,L52254,L,304.1,313.1,1666,34.6,33,0,0,0,0,0,0,9.0,6.0364236762156205
5076,L52255,L,304.1,313.2,1366,46.6,35,0,0,0,0,0,0,9.099999999999966,6.665998843995014
5077,L52256,L,304.2,313.2,1464,44.9,37,0,0,0,0,0,0,9.0,6.883606495133668
5078,L52257,L,304.3,313.3,1775,24.9,39,0,0,0,0,0,0,9.0,4.628351376901162
5079,M19938,M,304.3,313.4,1482,43.8,41,0,0,0,0,0,0,9.099999999999966,6.797526856425306
5080,M19939,M,304.2,313.4,1411,54.8,44,0,0,0,0,0,0,9.199999999999989,8.097224681166427
5081,L52260,L,304.2,313.3,1410,51.6,47,0,0,0,0,0,0,9.100000000000023,7.618990503485967
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0,9.199999999999989,6.101601251802096
5083,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0,9.099999999999966,7.226291421787242
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0,9.0,7.517904523868959
5085,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0,9.0,4.28881851487669
5086,M19945,M,304.0,313.0,1377,56.0,61,0,0,0,0,0,0,9.0,8.075149756787203
5087,L52266,L,304.0,313.0,1541,45.9,64,0,0,0,0,0,0,9.0,7.407027247148263
5088,M19947,M,304.0,313.0,1685,28.2,66,0,0,0,0,0,0,9.0,4.975968604020873
5089,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0,9.100000000000023,6.289992091262364
5090,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0,9.200000000000045,7.3301315309638975
5091,M19950,M,303.9,313.2,1570,40.7,74,0,0,0,0,0,0,9.300000000000011,6.691487632391141
5092,L52271,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0,9.300000000000011,6.7888770046524245
5093,M19952,M,303.9,313.2,1608,40.6,79,0,0,0,0,0,0,9.300000000000011,6.836608269035964
5094,M19953,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0,9.300000000000011,7.82382234450002
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0,9.399999999999977,7.050362233186213
5096,M19955,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0,9.399999999999977,5.9666384314038785
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0,9.300000000000011,5.486205138865904
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0,9.199999999999989,7.537288150541607
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0,9.199999999999989,6.209357879820226
5100,L52279,L,304.2,313.5,1438,50.1,100,0,0,0,0,0,0,9.300000000000011,7.544409093889744
5101,M19960,M,304.2,313.5,1437,47.2,102,0,0,0,0,0,0,9.300000000000011,7.102763998648093
5102,M19961,M,304.1,313.4,1518,42.4,105,0,0,0,0,0,0,9.299999999999955,6.740098542717685
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0,9.399999999999977,5.583992446196642
5104,L52283,L,304.1,313.4,1399,43.7,111,0,0,0,0,0,0,9.299999999999955,6.402178364922057
5105,L52284,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0,9.399999999999977,6.8609660840767965
5106,L52285,L,304.1,313.4,1374,56.6,115,0,0,0,0,0,0,9.299999999999955,8.143887804047749
5107,L52286,L,304.0,313.3,1519,36.7,117,0,0,0,0,0,0,9.300000000000011,5.83784360458221
5108,L52287,L,303.9,313.2,1540,44.4,119,0,0,0,0,0,0,9.300000000000011,7.160317976061856
5109,L52288,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0,9.400000000000034,7.532533873659176
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,9.399999999999977,6.6618728856433
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,0,9.5,4.752014935721968
5112,L52291,L,304.1,313.6,1556,37.4,129,0,0,0,0,0,0,9.5,6.094103317335528
5113,M19972,M,304.1,313.6,1441,43.7,131,0,0,0,0,0,0,9.5,6.594381003468681
5114,L52293,L,304.1,313.6,1382,46.7,134,0,0,0,0,0,0,9.5,6.758550163569771
5115,M19974,M,304.2,313.8,1481,44.9,136,0,0,0,0,0,0,9.600000000000023,6.963539084216503
5116,M19975,M,304.2,313.7,2113,18.4,139,0,0,0,0,0,0,9.5,4.071420303248275
5117,L52296,L,304.2,313.8,1401,53.9,142,0,0,0,0,0,0,9.600000000000023,7.907797116130475
5118,L52297,L,304.1,313.6,1611,31.4,144,0,0,0,0,0,0,9.5,5.297290700630037
5119,M19978,M,304.2,313.6,1512,33.4,146,0,0,0,0,0,0,9.400000000000034,5.288431409346914
5120,L52299,L,304.2,313.6,1411,46.0,149,0,0,0,0,0,0,9.400000000000034,6.796940425796637
5121,M19980,M,304.2,313.6,1424,43.7,151,0,0,0,0,0,0,9.400000000000034,6.516584697390284
5122,L52301,L,304.2,313.6,1469,40.0,154,0,0,0,0,0,0,9.400000000000034,6.153332810831208
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,9.300000000000011,5.25517241512091
5124,M19983,M,304.2,313.5,1532,41.3,161,0,0,0,0,0,0,9.300000000000011,6.625786458029064
5125,M19984,M,304.2,313.5,1557,37.3,164,0,0,0,0,0,0,9.300000000000011,6.081714970304873
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0,9.199999999999989,7.13242063329798
5127,L52306,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0,9.199999999999989,4.793106967630924
5128,M19987,M,304.3,313.5,2245,15.1,172,0,0,0,0,0,0,9.199999999999989,3.5499473386789058
5129,L52308,L,304.2,313.4,1434,42.5,175,0,0,0,0,0,0,9.199999999999989,6.382145475767665
5130,M19989,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,0,9.199999999999989,5.11215664555399
5131,L52310,L,304.2,313.3,1668,35.7,180,0,0,0,0,0,0,9.100000000000023,6.2358100899634525
5132,L52311,L,304.1,313.3,1452,43.9,182,0,0,0,0,0,0,9.199999999999989,6.675130406641449
5133,L52312,L,304.1,313.3,1415,50.0,184,0,0,0,0,0,0,9.199999999999989,7.408922674715929
5134,L52313,L,304.1,313.2,1824,25.8,186,0,0,0,0,0,0,9.099999999999966,4.928027900127094
5135,L52314,L,304.1,313.3,1438,45.5,188,0,0,0,0,0,0,9.199999999999989,6.851708857724219
5136,L52315,L,304.1,313.3,1883,24.5,190,0,0,0,0,0,0,9.199999999999989,4.8310888228128235
5137,L52316,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0,9.199999999999989,5.25080560133242
5138,L52317,L,304.3,313.5,1464,36.7,194,0,0,0,0,0,0,9.199999999999989,5.626466778873176
5139,M19998,M,304.3,313.6,1489,40.3,196,0,0,0,0,0,0,9.300000000000011,6.2838869295388875
5140,M19999,M,304.4,313.6,1510,38.9,199,0,0,0,0,0,0,9.200000000000045,6.151133695973694
5141,M20000,M,304.3,313.6,1585,32.1,202,0,0,0,0,0,0,9.300000000000011,5.327984060855609
5142,L52321,L,304.4,313.7,1509,35.0,205,1,1,0,0,0,0,9.300000000000011,5.5307738666448305
5143,L52322,L,304.4,313.6,1568,39.1,0,0,0,0,0,0,0,9.200000000000045,6.420242522680197
5144,M20003,M,304.3,313.5,1525,42.0,2,0,0,0,0,0,0,9.199999999999989,6.707300315414209
5145,L52324,L,304.4,313.7,1607,33.5,5,0,0,0,0,0,0,9.300000000000011,5.637535656989324
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0,9.199999999999989,5.753617505539467
5147,L52326,L,304.4,313.6,1585,38.9,9,0,0,0,0,0,0,9.200000000000045,6.456653581535302
5148,L52327,L,304.4,313.6,1569,38.4,11,0,0,0,0,0,0,9.200000000000045,6.309323358057453
5149,L52328,L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,9.200000000000045,6.801726118605607
5150,L52329,L,304.3,313.5,1452,41.5,15,0,0,0,0,0,0,9.199999999999989,6.310203004000459
5151,L52330,L,304.3,313.5,1590,29.8,17,0,0,0,0,0,0,9.199999999999989,4.961831437079719
5152,L52331,L,304.3,313.6,1409,56.0,19,0,0,0,0,0,0,9.300000000000011,8.262807557961635
5153,L52332,L,304.3,313.5,2643,12.7,21,0,0,0,0,0,0,9.199999999999989,3.515033772322012
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,9.199999999999989,5.457449094110044
5155,L52334,L,304.2,313.4,1568,37.6,25,0,0,0,0,0,0,9.199999999999989,6.173941658638757
5156,H34569,H,304.2,313.3,1625,37.3,27,0,0,0,0,0,0,9.100000000000023,6.347326157190377
5157,L52336,L,304.2,313.4,1482,41.4,32,0,0,0,0,0,0,9.199999999999989,6.425059631415701
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0,9.199999999999989,7.256157495947369
5159,L52338,L,304.1,313.3,1459,50.3,39,0,0,0,0,0,0,9.199999999999989,7.685141972795055
5160,L52339,L,304.2,313.4,1490,44.0,41,0,0,0,0,0,0,9.199999999999989,6.865427145644894
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0,9.099999999999966,7.523423254963765
5162,M20021,M,304.1,313.2,2028,18.9,45,0,0,0,0,0,0,9.099999999999966,4.013824437932463
5163,L52342,L,304.2,313.3,1464,45.9,48,0,0,0,0,0,0,9.100000000000023,7.03691621662885
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,9.199999999999989,4.215546102219464
5165,M20024,M,304.3,313.4,1624,32.1,53,0,0,0,0,0,0,9.099999999999966,5.459082722289912
5166,L52345,L,304.2,313.4,1421,43.4,56,0,0,0,0,0,0,9.199999999999989,6.458213905886586
5167,H34580,H,304.2,313.5,1546,41.4,58,0,0,0,0,0,0,9.300000000000011,6.702525094580751
5168,L52347,L,304.2,313.4,1639,32.7,63,0,0,0,0,0,0,9.199999999999989,5.612486691564702
5169,H34582,H,304.1,313.4,1696,29.6,65,0,0,0,0,0,0,9.299999999999955,5.257099258615112
5170,L52349,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,0,9.199999999999989,6.142127797033404
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0,9.199999999999989,5.951433122960504
5172,M20031,M,304.2,313.4,1329,54.5,75,0,0,0,0,0,0,9.199999999999989,7.584904223194517
5173,L52352,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0,9.199999999999989,5.138388944211465
5174,M20033,M,304.2,313.5,1739,28.1,80,0,0,0,0,0,0,9.300000000000011,5.117225081701782
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,9.300000000000011,6.957789969660434
5176,L52355,L,304.2,313.4,1740,23.7,86,0,0,0,0,0,0,9.199999999999989,4.318433261624529
5177,M20036,M,304.0,313.3,1844,27.1,88,0,0,0,0,0,0,9.300000000000011,5.233097490741685
5178,H34591,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0,9.100000000000023,7.732674269643869
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0,9.199999999999989,6.84686033306218
5180,M20039,M,304.0,313.1,1450,42.8,101,0,0,0,0,0,0,9.100000000000023,6.498908002726084
5181,L52360,L,304.0,313.2,1584,38.7,104,0,0,0,0,0,0,9.199999999999989,6.41940476463924
5182,L52361,L,304.0,313.1,1720,28.7,106,0,0,0,0,0,0,9.100000000000023,5.169385991726885
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0,9.200000000000045,5.298128458670995
5184,M20043,M,303.9,313.0,1901,22.5,110,0,0,0,0,0,0,9.100000000000023,4.479125725855647
5185,L52364,L,304.0,313.0,1397,42.4,113,0,0,0,0,0,0,9.0,6.202844311051783
5186,L52365,L,304.0,313.0,2012,21.1,115,0,0,0,0,0,0,9.0,4.445688708045941
5187,L52366,L,304.0,313.0,2354,15.0,117,0,0,0,0,0,0,9.0,3.697654553275186
5188,L52367,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0,9.100000000000023,6.161040184808016
5189,L52368,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0,9.199999999999989,5.229620794871714
5190,M20049,M,304.1,313.2,1427,46.9,123,0,0,0,0,0,0,9.099999999999966,7.008505747064885
5191,L52370,L,304.1,313.2,1452,48.0,126,0,0,0,0,0,0,9.099999999999966,7.2985480528198075
5192,L52371,L,304.0,313.2,1416,46.0,128,0,0,0,0,0,0,9.199999999999989,6.821025969474158
5193,L52372,L,303.9,313.1,1310,62.9,130,0,0,0,0,0,0,9.200000000000045,8.628803102104845
5194,H34607,H,304.0,313.1,1408,39.8,132,0,0,0,0,0,0,9.100000000000023,5.868327525297542
5195,M20054,M,303.9,313.1,1668,34.4,137,0,0,0,0,0,0,9.200000000000045,6.008735772961981
5196,L52375,L,303.9,313.0,1551,36.8,140,0,0,0,0,0,0,9.100000000000023,5.977068519013796
5197,H34610,H,303.9,313.0,1517,36.0,142,0,0,0,0,0,0,9.100000000000023,5.718955266594859
5198,H34611,H,303.8,312.9,1570,35.8,147,0,0,0,0,0,0,9.099999999999966,5.885878556255597
5199,L52378,L,303.8,312.8,1428,53.3,152,0,0,0,0,0,0,9.0,7.970471889569592
5200,L52379,L,303.8,312.8,1503,40.0,154,0,0,0,0,0,0,9.0,6.2957516777939455
5201,L52380,L,303.8,312.8,1416,58.7,156,0,0,0,0,0,0,9.0,8.704222269742026
5202,M20061,M,303.7,312.7,1396,47.3,158,0,0,0,0,0,0,9.0,6.91472920635523
5203,L52382,L,303.7,312.7,1335,51.1,161,0,0,0,0,0,0,9.0,7.143824614630511
5204,M20063,M,303.7,312.6,1671,30.5,163,0,0,0,0,0,0,8.900000000000034,5.337094679551021
5205,L52384,L,303.7,312.7,1989,22.4,166,0,0,0,0,0,0,9.0,4.665642081699274
5206,L52385,L,303.7,312.7,1468,43.3,168,0,0,0,0,0,0,9.0,6.6564484023281
5207,H34620,H,303.7,312.6,1711,27.6,170,0,0,0,0,0,0,8.900000000000034,4.945243827868765
5208,M20067,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0,8.899999999999977,6.435489719025618
5209,L52388,L,303.8,312.7,1664,29.3,178,0,0,0,0,0,0,8.899999999999977,5.105632604810037
5210,M20069,M,303.8,312.7,1507,38.5,180,0,0,0,0,0,0,8.899999999999977,6.0757878321650995
5211,L52390,L,303.7,312.6,1466,42.5,183,0,0,0,0,0,0,8.900000000000034,6.524564342730402
5212,L52391,L,303.7,312.5,1433,53.6,185,0,0,0,0,0,0,8.800000000000011,8.043398727034923
5213,L52392,L,303.7,312.5,1397,45.7,187,0,0,0,0,0,0,8.800000000000011,6.685612854128927
5214,M20073,M,303.7,312.6,1429,43.3,189,0,0,0,0,0,0,8.900000000000034,6.479608151857532
5215,L52394,L,303.7,312.7,1572,37.2,192,0,0,0,0,0,0,9.0,6.123843727789513
5216,M20075,M,303.7,312.7,1532,42.7,194,0,0,0,0,0,0,9.0,6.850389388809711
5217,M20076,M,303.7,312.7,1316,51.8,197,0,0,0,0,0,0,9.0,7.138620042801063
5218,M20077,M,303.8,312.8,1420,47.9,200,0,0,0,0,0,0,9.0,7.122828303729017
5219,L52398,L,303.8,312.9,1589,37.2,203,0,0,0,0,0,0,9.099999999999966,6.190068500927184
5220,L52399,L,303.8,313.0,1365,59.9,205,1,0,0,0,1,0,9.199999999999989,8.5622536977263
